73295,Carlos Soares|Luis Torgo,,Data Mining for Business Applications,,,,,series/faia/2010-218,https://doi.org/10.3233/978-1-60750-633-1-84,,,series/faia/TorgoS10,2019-02-21,,,84-98,,,,,,Resource-bounded Outlier Detection using Clustering Methods.,db/series/faia/faia218.html#TorgoS10,2010,,,
73296,Jyotishman Pathak|Samik Basu 0001|Vasant G. Honavar,,Emerging Artificial Intelligence Applications in Computer Engineering,,,,,series/faia/2007-160,http://www.booksonline.iospress.nl/Content/View.aspx?piid=6978,,,series/faia/PathakBH07,2019-02-27,,,394-405,,,,,,Assembling Composite Web Services from Autonomous Components.,db/series/faia/faia160.html#PathakBH07,2007,,,
73297,Charalampos Doukas|Ilias Maglogiannis,,Emerging Artificial Intelligence Applications in Computer Engineering,,,,,series/faia/2007-160,http://www.booksonline.iospress.nl/Content/View.aspx?piid=6965,,,series/faia/MaglogiannisD07,2012-03-14,,,227-244,,,,,,Reviewing State of the Art AI Systems for Skin Cancer Diagnosis.,db/series/faia/faia160.html#MaglogiannisD07,2007,,,
73299,Haitao Liu|Jiang Bu|Jinlin Guo|Songyang Lao,,New Trends in Multimedia and Network Information Systems,,,,,series/faia/2008-181,https://doi.org/10.3233/978-1-58603-904-2-46,,,series/faia/GuoLLB08,2017-05-16,,,46-52,,,,,,Localizing and Extracting Caption in News Video Using Multi-Frame Average.,db/series/faia/faia181.html#GuoLLB08,2008,,,
73300,Inês Lynce|João P. Marques Silva|Sharad Malik,0000-0002-6632-3086|0000-0003-4868-415X,Handbook of Satisfiability,,,,,series/faia/2009-185,https://doi.org/10.3233/978-1-58603-929-5-131,,,series/faia/SilvaLM09,2017-06-09,,,131-153,,,,,,Conflict-Driven Clause Learning SAT Solvers.,db/series/faia/faia185.html#SilvaLM09,2009,,,
73301,Tilmann Bruckhaus|William E. Guthrie,,Data Mining for Business Applications,,,,,series/faia/2010-218,https://doi.org/10.3233/978-1-60750-633-1-66,,,series/faia/BruckhausG10,2019-02-21,,,66-73,,,,,,Customer Validation of Commercial Predictive Models.,db/series/faia/faia218.html#BruckhausG10,2010,,,
73302,Gintautas Dzemyda|Olga Kurasova|Viktor Medvedev,,Emerging Artificial Intelligence Applications in Computer Engineering,,,,,series/faia/2007-160,http://www.booksonline.iospress.nl/Content/View.aspx?piid=6951,,,series/faia/DzemydaKM07,2012-03-14,,,25-49,,,,,,Dimension Reduction and Data Visualization Using Neural Networks.,db/series/faia/faia160.html#DzemydaKM07,2007,,,
73303,Klaas Dellschaft|Steffen Staab,,Ontology Learning and Population,,,,,series/faia/2008-167,http://www.booksonline.iospress.nl/Content/View.aspx?piid=8229,,,series/faia/DellschaftS08,2016-07-11,,,253-272,,,,,,Strategies for the Evaluation of Ontology Learning.,db/series/faia/faia167.html#DellschaftS08,2008,,,
73304,Davide Rogai|Ivan Bruno|Paolo Nesi|Paolo Vaccari|Pierfrancesco Bellini,,Emerging Artificial Intelligence Applications in Computer Engineering,,,,,series/faia/2007-160,http://www.booksonline.iospress.nl/Content/View.aspx?piid=6972,,,series/faia/BelliniBNRV07,2012-03-14,,,330-340,,,,,,Interoperable cross media content and DRM for multichannel distribution.,db/series/faia/faia160.html#BelliniBNRV07,2007,,,
73305,Gabriella Kókai|Hans Holm Frühauf|Martin Böhner,,Integrated Intelligent Systems for Engineering Design,,,,,series/faia/2006-149,http://www.booksonline.iospress.nl/Content/View.aspx?piid=2180,,,series/faia/BohnerFK06,2012-03-13,,,362-388,,,,,,Dynamic hardware-based optimization for adaptive array antennas.,db/series/faia/faia149.html#BohnerFK06,2006,,,
73307,Calvin Thomas|Elissa Asp|Kenneth Rockwood|Nick Cercone|Vlado Keselj,,Computational Approaches to Assistive Technologies for People with Disabilities,,,,,series/faia/2013-253,https://doi.org/10.3233/978-1-61499-258-5-154,,,series/faia/ThomasKCRA13,2017-05-16,,,154-171,,,,,,Detecting and Rating Dementia of Alzheimer Type through Lexical Analysis of Spontaneous Speech.,db/series/faia/faia253.html#ThomasKCRA13,2013,,,
73308,Marco Pennacchiotti|Patrick Pantel,,Ontology Learning and Population,,,,,series/faia/2008-167,http://www.booksonline.iospress.nl/Content/View.aspx?piid=8224,,,series/faia/PantelP08,2016-07-11,,,171-195,,,,,,Automatically Harvesting and Ontologizing Semantic Relations.,db/series/faia/faia167.html#PantelP08,2008,,,
73309,Deacha Puangdownreong|Kongpan Areerak|Sarawut Sujitjorn|Thanatchai Kulworawanichpong,,Integrated Intelligent Systems for Engineering Design,,,,,series/faia/2006-149,http://www.booksonline.iospress.nl/Content/View.aspx?piid=2173,,,series/faia/SujitjornKPA06,2012-03-13,,,233-257,,,,,,Adaptive Tabu Search and Applications in Engineering Design.,db/series/faia/faia149.html#SujitjornKPA06,2006,,,
73310,Kanlaya Naruedomkul|Nadh Ditcharoen|Nick Cercone,,Computational Approaches to Assistive Technologies for People with Disabilities,,,,,series/faia/2013-253,https://doi.org/10.3233/978-1-61499-258-5-65,,,series/faia/DitcharoenNC13,2017-05-16,,,65-82,,,,,,SIGNMT: an Alternative Sign-Text MT for Language Learning.,db/series/faia/faia253.html#DitcharoenNC13,2013,,,
73311,Martin Michlmayr,,Software Engineering: Evolution and Emerging Technologies,,,,,series/faia/2005-130,http://www.booksonline.iospress.nl/Content/View.aspx?piid=1139,,,series/faia/Michlmayr05,2012-03-13,,,3-14,,,,,,Software Process Maturity and the Success of Free Software Projects.,db/series/faia/faia130.html#Michlmayr05,2005,,,
73312,Daniel Kroening,,Handbook of Satisfiability,,,,,series/faia/2009-185,https://doi.org/10.3233/978-1-58603-929-5-505,,,series/faia/Kroening09,2017-05-16,,,505-532,,,,,,Software Verification.,db/series/faia/faia185.html#Kroening09,2009,,,
73313,Dimitrios Tzovaras|Lambros Makris|Nikolaos Karatzoulis,,Emerging Artificial Intelligence Applications in Computer Engineering,,,,,series/faia/2007-160,http://www.booksonline.iospress.nl/Content/View.aspx?piid=6956,,,series/faia/MakrisKT07,2012-03-14,,,114-130,,,,,,A DIYD (Do It Yourself Design) e-commerce system for vehicle design based on Ontologies and 3D Visualization.,db/series/faia/faia160.html#MakrisKT07,2007,,,
73314,Nick Cercone,,Computational Approaches to Assistive Technologies for People with Disabilities,,,,,series/faia/2013-253,https://doi.org/10.3233/978-1-61499-258-5-10,,,series/faia/Cercone13a,2017-05-16,,,10-17,,,,,,Assistive Technology Products.,db/series/faia/faia253.html#Cercone13a,2013,,,
73315,Hans W. Guesgen|Stephen Marsland,,State of the Art in AI Applied to Ambient Intelligence,,,,,series/faia/2017-298,https://doi.org/10.3233/978-1-61499-804-4-35,,,series/faia/GuesgenM17,2018-03-16,,,35-47,,,,,,Modelling Spatial and Temporal Context to Support Activity Recognition.,db/series/faia/faia298.html#GuesgenM17,2017,,,
73316,Enrique Alfonseca|Manabu Okumura|Maria Ruiz-Casado|Pablo Castells,,Ontology Learning and Population,,,,,series/faia/2008-167,http://www.booksonline.iospress.nl/Content/View.aspx?piid=8223,,,series/faia/Ruiz-CasadoAOC08,2016-07-11,,,145-169,,,,,,Information Extraction and Semantic Annotation of Wikipedia.,db/series/faia/faia167.html#Ruiz-CasadoAOC08,2008,,,
73317,Davide Carneiro|Paulo Novais,0000-0002-3549-0754,State of the Art in AI Applied to Ambient Intelligence,,,,,series/faia/2017-298,https://doi.org/10.3233/978-1-61499-804-4-68,,,series/faia/CarneiroN17,2018-11-02,,,68-90,,,,,,Behavioral Biometrics and Ambient Intelligence: New Opportunities for Context-Aware Applications.,db/series/faia/faia298.html#CarneiroN17,2017,,,
73318,Krzysztof Sacha,,Software Engineering: Evolution and Emerging Technologies,,,,,series/faia/2005-130,http://www.booksonline.iospress.nl/Content/View.aspx?piid=1177,,,series/faia/Sacha05,2012-03-13,,,381-388,,,,,,Evaluation of Software Quality.,db/series/faia/faia130.html#Sacha05,2005,,,
73319,Edgar Glowacki|Kazimierz Subieta|Radoslaw Adamus|Tomasz Serafinski,,Software Engineering: Evolution and Emerging Technologies,,,,,series/faia/2005-130,http://www.booksonline.iospress.nl/Content/View.aspx?piid=1163,,,series/faia/AdamusGSS05,2012-03-13,,,245-256,,,,,,Change Management with Dynamic Object Roles and Overloading Views.,db/series/faia/faia130.html#AdamusGSS05,2005,,,
73320,Miroslaw Glowacki|Tomasz Nowak,,Software Engineering: Evolution and Emerging Technologies,,,,,series/faia/2005-130,http://www.booksonline.iospress.nl/Content/View.aspx?piid=1162,,,series/faia/NowakG05,2012-03-13,,,233-244,,,,,,System Definition and Implementation Plan Driven by non-Linear Quality Function Deployment Model.,db/series/faia/faia130.html#NowakG05,2005,,,
73321,Daniel A. Rowe|Glenn S. Semmel|Kevin E. Smith|Kurt W. Leucht|Ladislau Bölöni|Steven R. Davis,,Integrated Intelligent Systems for Engineering Design,,,,,series/faia/2006-149,http://www.booksonline.iospress.nl/Content/View.aspx?piid=2177,,,series/faia/SemmelDLRSB06,2012-03-13,,,305-324,,,,,,Design and Development of Monitoring Agents for Assisting Nasa Engineers with Shuttle Ground Processing.,db/series/faia/faia149.html#SemmelDLRSB06,2006,,,
73322,Andrew Y. C. Nee|Chris A. McMahon|Lian Ding|Soh-Khim Ong|W. D. Li,,Integrated Intelligent Systems for Engineering Design,,,,,series/faia/2006-149,http://www.booksonline.iospress.nl/Content/View.aspx?piid=2168,,,series/faia/LiONDM06,2012-03-13,,,135-155,,,,,,Intelligent Process Planning Optimization for Product Cost Estimation.,db/series/faia/faia149.html#LiONDM06,2006,,,
73323,Jussi Ahola|Sami Nousiainen|Teemu Mutanen,,Data Mining for Business Applications,,,,,series/faia/2010-218,https://doi.org/10.3233/978-1-60750-633-1-77,,,series/faia/MutanenNA10,2019-02-21,,,77-83,,,,,,Customer churn prediction - a case study in retail banking.,db/series/faia/faia218.html#MutanenNA10,2010,,,
73324,Kanlaya Naruedomkul|Nick Cercone|Wanintorn Supap,,Computational Approaches to Assistive Technologies for People with Disabilities,,,,,series/faia/2013-253,https://doi.org/10.3233/978-1-61499-258-5-109,,,series/faia/SupapNC13,2017-05-16,,,109-130,,,,,,MATHMASTER: an Alternative Math Word Problems Translation.,db/series/faia/faia253.html#SupapNC13,2013,,,
73325,Dimitrios I. Kosmopoulos|Fotini L. Tzevelekou,,Emerging Artificial Intelligence Applications in Computer Engineering,,,,,series/faia/2007-160,http://www.booksonline.iospress.nl/Content/View.aspx?piid=6964,,,series/faia/KosmopoulosT07,2012-03-14,,,214-226,,,,,,Automated Pressure Ulcer Lesion Diagnosis: An Initial Study.,db/series/faia/faia160.html#KosmopoulosT07,2007,,,
73326,Giorgio Metta|Giulio Sandini|Pietro G. Morasso|Vishwanathan Mohan,,Computational Intelligence and Bioengineering,,,,,series/faia/2009-196,https://doi.org/10.3233/978-1-60750-010-0-169,,,series/faia/MorassoMMS09,2017-05-16,,,169-185,,,,,,Motion planning and bimanual coordination in humanoid robots.,db/series/faia/faia196.html#MorassoMMS09,2009,,,
73327,John Franco|John Martin,,Handbook of Satisfiability,,,,,series/faia/2009-185,https://doi.org/10.3233/978-1-58603-929-5-3,,,series/faia/FrancoM09,2017-05-16,,,3-74,,,,,,A History of Satisfiability.,db/series/faia/faia185.html#FrancoM09,2009,,,
73328,Stephen M. Majercik,,Handbook of Satisfiability,,,,,series/faia/2009-185,https://doi.org/10.3233/978-1-58603-929-5-887,,,series/faia/Majercik09,2017-05-16,,,887-925,,,,,,Stochastic Boolean Satisfiability.,db/series/faia/faia185.html#Majercik09,2009,,,
73330,Georgios Dounias,,Emerging Artificial Intelligence Applications in Computer Engineering,,,,,series/faia/2007-160,http://www.booksonline.iospress.nl/Content/View.aspx?piid=6966,,,series/faia/Dounias07,2012-03-14,,,245-270,,,,,,Fuzzy Systems in Biomedicine.,db/series/faia/faia160.html#Dounias07,2007,,,
73333,Ana Gabriela Maguitman|Carlos Iván Chesñevar|Guillermo Ricardo Simari,,Emerging Artificial Intelligence Applications in Computer Engineering,,,,,series/faia/2007-160,http://www.booksonline.iospress.nl/Content/View.aspx?piid=6952,,,series/faia/ChesnevarMS07,2012-03-14,,,50-73,,,,,,Recommender System Technologies based on Argumentation 1.,db/series/faia/faia160.html#ChesnevarMS07,2007,,,
73334,Antoni Ligeza|Grzegorz J. Nalepa,,Software Engineering: Evolution and Emerging Technologies,,,,,series/faia/2005-130,http://www.booksonline.iospress.nl/Content/View.aspx?piid=1172,,,series/faia/NalepaL05,2012-03-13,,,330-340,,,,,,Conceptual Modelling and Automated Implementation of Rule-Based Systems.,db/series/faia/faia130.html#NalepaL05,2005,,,
73335,Fabrizio Altarelli|Francesco Zamponi|Guilhem Semerjian|Rémi Monasson,,Handbook of Satisfiability,,,,,series/faia/2009-185,https://doi.org/10.3233/978-1-58603-929-5-569,,,series/faia/AltarelliMSZ09,2017-05-16,,,569-611,,,,,,Connections to Statistical Physics.,db/series/faia/faia185.html#AltarelliMSZ09,2009,,,
73336,Diego Sona|Emanuele Olivetti|Paolo Avesani|Sriharsha Veeramachaneni,0000-0003-2883-5336,Computational Intelligence and Bioengineering,,,,,series/faia/2009-196,https://doi.org/10.3233/978-1-60750-010-0-21,,,series/faia/SonaOAV09,2017-06-09,,,21-35,,,,,,Learning to Interpret Cognitive States from fMRI Brain Images.,db/series/faia/faia196.html#SonaOAV09,2009,,,
73337,Arun Ramakrishnan|Davy Preuveneers|Tim Van hamme|Vera Rimmer|Wouter Joosen|Yolande Berbers,,State of the Art in AI Applied to Ambient Intelligence,,,,,series/faia/2017-298,https://doi.org/10.3233/978-1-61499-804-4-1,,,series/faia/PreuveneersRHRBJ17,2018-03-17,,,1-34,,,,,,A Survey on Applying Machine Learning Techniques for Behavioral Awareness.,db/series/faia/faia298.html#PreuveneersRHRBJ17,2017,,,
73338,Emmanuel C. Ifeachor|Lingfen Sun|Michalis E. Zervakis|Nigel R. Hudson|Pin Hu,0000-0002-9921-2817,Computational Intelligence and Bioengineering,,,,,series/faia/2009-196,https://doi.org/10.3233/978-1-60750-010-0-155,,,series/faia/IfeachorHSHZ09,2017-09-16,,,155-165,,,,,,Bioprofiling over Grid for Personalised eHealthcare for AD.,db/series/faia/faia196.html#IfeachorHSHZ09,2009,,,
73339,Armando Tacchella|Roberto Sebastiani,,Handbook of Satisfiability,,,,,series/faia/2009-185,https://doi.org/10.3233/978-1-58603-929-5-781,,,series/faia/SebastianiT09,2017-05-16,,,781-824,,,,,,SAT Techniques for Modal and Description Logics.,db/series/faia/faia185.html#SebastianiT09,2009,,,
73340,Erik Van der Goot|Hristo Tanev|Jakub Piskorski|Martin Atkinson,,New Trends in Multimedia and Network Information Systems,,,,,series/faia/2008-181,https://doi.org/10.3233/978-1-58603-904-2-276,,,series/faia/PiskorskiTAG08,2017-05-16,,,276-290,,,,,,Cluster-Centric Approach to News Event Extraction.,db/series/faia/faia181.html#PiskorskiTAG08,2008,,,
73341,Elia Biganzoli|Federico Ambrogi|Ian H. Jarman|Ilaria Ardoino|Marco Vignetti|Paulo J. G. Lisboa|Terence A. Etchells,0000-0001-9358-011X|0000-0003-1202-5873|0000-0003-3605-8581,Computational Intelligence and Bioengineering,,,,,series/faia/2009-196,https://doi.org/10.3233/978-1-60750-010-0-81,,,series/faia/LisboaJEAAVB09,2017-06-09,,,81-93,,,,,,Short-term time-to-event model of response to treatment following the GIMEMA protocol for Acute Myeloid Leukaemia.,db/series/faia/faia196.html#LisboaJEAAVB09,2009,,,
73342,Hans Kleine Büning|Uwe Bubeck,,Handbook of Satisfiability,,,,,series/faia/2009-185,https://doi.org/10.3233/978-1-58603-929-5-735,,,series/faia/BuningB09,2017-05-16,,,735-760,,,,,,Theory of Quantified Boolean Formulas.,db/series/faia/faia185.html#BuningB09,2009,,,
73343,David Nunn|Larry Wilder|Marek Bukowy|Susan Finch,,Software Engineering: Evolution and Emerging Technologies,,,,,series/faia/2005-130,http://www.booksonline.iospress.nl/Content/View.aspx?piid=1141,,,series/faia/BukowyWFN05,2012-03-13,,,27-38,,,,,,Agile Software Development at Sabre Holdings.,db/series/faia/faia130.html#BukowyWFN05,2005,,,
73344,Slawomir Samolej|Tomasz Szmuc,,Software Engineering: Evolution and Emerging Technologies,,,,,series/faia/2005-130,http://www.booksonline.iospress.nl/Content/View.aspx?piid=1158,,,series/faia/SamolejS05,2012-03-13,,,194-205,,,,,,TCPN-Based Tool for Timing Constraints Modelling and Validation.,db/series/faia/faia130.html#SamolejS05,2005,,,
73345,Ashish Sabharwal|Bart Selman|Henry A. Kautz,,Handbook of Satisfiability,,,,,series/faia/2009-185,https://doi.org/10.3233/978-1-58603-929-5-185,,,series/faia/KautzSS09,2017-05-16,,,185-203,,,,,,Incomplete Algorithms.,db/series/faia/faia185.html#KautzSS09,2009,,,
73346,Diana Maynard|Wim Peters|Yaoyong Li,,Ontology Learning and Population,,,,,series/faia/2008-167,http://www.booksonline.iospress.nl/Content/View.aspx?piid=8221,,,series/faia/MaynardLP08,2016-07-11,,,107-127,,,,,,NLP Techniques for Term Extraction and Ontology Population.,db/series/faia/faia167.html#MaynardLP08,2008,,,
73348,Janusz Sobecki,,New Trends in Multimedia and Network Information Systems,,,,,series/faia/2008-181,https://doi.org/10.3233/978-1-58603-904-2-16,,,series/faia/Sobecki08,2017-05-16,,,16-22,,,,,,Image Identification Based on the Pupil Size Analysis During Human-Computer Interaction.,db/series/faia/faia181.html#Sobecki08,2008,,,
73349,Adina Cocu|Cristina Segal|Luminita Dumitriu|Marian Viorel Craciun,,New Trends in Multimedia and Network Information Systems,,,,,series/faia/2008-181,https://doi.org/10.3233/978-1-58603-904-2-107,,,series/faia/DumitriuCCS08,2017-05-16,,,107-114,,,,,,Pre-processing Techniques for the QSAR Problem.,db/series/faia/faia181.html#DumitriuCCS08,2008,,,
73350,Nick Cercone|Onintra Poobrasert,,Computational Approaches to Assistive Technologies for People with Disabilities,,,,,series/faia/2013-253,https://doi.org/10.3233/978-1-61499-258-5-224,,,series/faia/PoobrasertC13,2017-05-16,,,224-232,,,,,,Multimedia Support Systems as Assistive Technology for Hearing Impaired Students.,db/series/faia/faia253.html#PoobrasertC13,2013,,,
73351,Elzbieta Kukla,,New Trends in Multimedia and Network Information Systems,,,,,series/faia/2008-181,https://doi.org/10.3233/978-1-58603-904-2-193,,,series/faia/Kukla08,2017-05-16,,,193-203,,,,,,Application of Swarm Intelligence in E-Learning Systems.,db/series/faia/faia181.html#Kukla08,2008,,,
73352,Andrzej Sieminski,,New Trends in Multimedia and Network Information Systems,,,,,series/faia/2008-181,https://doi.org/10.3233/978-1-58603-904-2-81,,,series/faia/Sieminski08,2017-05-16,,,81-94,,,,,,Mining Local Buffer Data.,db/series/faia/faia181.html#Sieminski08,2008,,,
73353,Grzegorz J. Nalepa|Marcin Szpyrka,,Software Engineering: Evolution and Emerging Technologies,,,,,series/faia/2005-130,http://www.booksonline.iospress.nl/Content/View.aspx?piid=1168,,,series/faia/SzpyrkaN05,2012-03-13,,,294-304,,,,,,Formal Approach to Prototyping and Analysis of Modular Rule-Based Systems.,db/series/faia/faia130.html#SzpyrkaN05,2005,,,
