71108,Michael Rose,,Robotic Systems for Handling and Assembly,,,,,series/star/2011-67,https://doi.org/10.1007/978-3-642-16785-0_3,,,series/star/Rose11,2017-05-16,,,39-57,,,,,,Automated Generation of Efficient Real-Time Code for Inverse Dynamic Parallel Robot Models.,db/series/star/star67.html#Rose11,2011,,,,
71109,Abdelhamid Drif|Abderrahmane Kheddar|Benjamin Le Mercier,,The Sense of Touch and its Rendering,,,,,series/star/2008-45,https://doi.org/10.1007/978-3-540-79035-8_10,,,series/star/DrifMK08,2019-03-13,,,207-224,,,,,,Design of a Multilevel Haptic Display.,db/series/star/star45.html#DrifMK08,2008,,,,
71110,Chee K. Wong|Jochen Schmidt|Wai-Kiang Yeap,,Robotics and Cognitive Approaches to Spatial Mapping,,,,,series/star/2008-38,https://doi.org/10.1007/978-3-540-75388-9_17,,,series/star/YeapWS08,2017-05-16,,,281-295,,,,,,Using a Mobile Robot to Test a Theory of Cognitive Mapping.,db/series/star/star38.html#YeapWS08,2008,,,,
71111,Frank Schreiber|Krzysztof Stachera|Walter Schumacher,,Robotic Systems for Handling and Assembly,,,,,series/star/2011-67,https://doi.org/10.1007/978-3-642-16785-0_8,,,series/star/StacheraSS11,2017-05-16,,,125-142,,,,,,Modeling, Control, and Evaluation of an Experimental Adaptronic Five-Bar Robot.,,,,
71112,Janet L. Taylor|Lee D. Walsh|Simon C. Gandevia,0000-0002-1345-3821|0000-0002-1405-1031,The Human Hand as an Inspiration for Robot Hand Development,,,,,series/star/2014-95,https://doi.org/10.1007/978-3-319-03017-3_6|https://www.wikidata.org/entity/Q57648681,,,series/star/WalshTG14,2018-11-14,,,123-141,,,,,,Proprioceptive Mechanisms and the Human Hand.,db/series/star/star95.html#WalshTG14,2014,,,,
71113,Carlos Pérez-Vidal|José Maria Azorín|Nicolás M. García|Rafael Aracil,,Advances in Telerobotics,,,,,series/star/2007-31,https://doi.org/10.1007/978-3-540-71364-7_17,,,series/star/AzorinAGP07,2017-05-16,,,271-288,,,,,,Bilateral Control of Teleoperation Systems Through State Convergence.,db/series/star/star31.html#AzorinAGP07,2007,,,,
71115,Georg Stillfried|Marcus Settles|Patrick van der Smagt|Ulrich Hillenbrand,0000-0003-4418-4916,The Human Hand as an Inspiration for Robot Hand Development,,,,,series/star/2014-95,https://doi.org/10.1007/978-3-319-03017-3_3,,,series/star/StillfriedHSS14,2017-06-09,,,49-75,,,,,,MRI-Based Skeletal Hand Movement Model.,db/series/star/star95.html#StillfriedHSS14,2014,,,,
71116,Bruno Poucet|Carole Parron|Etienne Save|Sophie Renaudineau|Vincent Hok,,Robotics and Cognitive Approaches to Spatial Mapping,,,,,series/star/2008-38,https://doi.org/10.1007/978-3-540-75388-9_10,,,series/star/SaveHRPP08,2017-05-16,,,163-180,,,,,,Cue and Goal Encoding in Rodents: A Source of Inspiration for Robotics?.,db/series/star/star38.html#SaveHRPP08,2008,,,,
71117,Sönke Kock|Walter Schumacher,,Robotic Systems for Handling and Assembly,,,,,series/star/2011-67,https://doi.org/10.1007/978-3-642-16785-0_9,,,series/star/KockS11,2017-05-16,,,143-157,,,,,,Redundant Parallel Kinematic Structures and Their Control.,db/series/star/star67.html#KockS11,2011,,,,
71118,Bruno Siciliano|Fabio Ruggiero|Fanny Ficuciello|Gianluca Palli|Luigi Villani|Vincenzo Lippiello,0000-0001-7539-9157|0000-0001-9214-9977|0000-0001-9457-4643|0000-0002-4431-6846|0000-0002-6089-2333,Advanced Bimanual Manipulation,,,,,series/star/2012-80,https://doi.org/10.1007/978-3-642-29041-1_5,,,series/star/VillaniFLPRS12,2017-06-09,,,219-266,,,,,,Grasping and Control of Multi-Fingered Hands.,db/series/star/star80.html#VillaniFLPRS12,2012,,,,
71119,Hugh F. Durrant-Whyte|Richard Grover|Steve Scheding,,Robotics and Cognitive Approaches to Spatial Mapping,,,,,series/star/2008-38,https://doi.org/10.1007/978-3-540-75388-9_5,,,series/star/SchedingGD08,2017-05-16,,,65-81,,,,,,Machine Perception in Unstructured and Unknown Environments.,db/series/star/star38.html#SchedingGD08,2008,,,,
71120,Claudio Melchiorri|Luigi Biagiotti,0000-0002-2343-6929,Advances in Telerobotics,,,,,series/star/2007-31,https://doi.org/10.1007/978-3-540-71364-7_14,,,series/star/BiagiottiM07,2017-06-09,,,211-231,,,,,,Environment Estimation in Teleoperation Systems.,db/series/star/star31.html#BiagiottiM07,2007,,,,
71121,Ahmad Athif Mohd Faudzi|Akina Yamamoto|Harutsugu Mizui|Hayato Osaki|Hiroyuki Nabae|Kazu Ito|Kiyohiro Hioki|Kiyoshi Inoue|Koichi Suzumori|Morizo Hemmi|Norihisa Seno|Ryo Sakurai|Ryusuke Morita|Sang-Ho Hyon|Satoshi Tadokoro|Shingo Ohno|Shoki Ofuji|Shota Asao|Sumihito Tanimoto|Takahiro Ukida|Takefumi Kanda|Tohru Ide|Yohta Yamamoto|Yoshiharu Hirota|Yuki Taniai,,Disaster Robotics,,,,,series/star/128,https://doi.org/10.1007/978-3-030-05321-5_8,,,series/star/SuzumoriNSKHIHIIHYUMHOSOOMTTAFYT19,2019-01-25,,,401-451,,,,,,New Hydraulic Components for Tough Robots.,db/series/star/star128.html#SuzumoriNSKHIHIIHYUMHOSOOMTTAFYT19,2019,,,,
71123,Jean-Pierre Bresciani|Knut Drewing|Marc O. Ernst,,The Sense of Touch and its Rendering,,,,,series/star/2008-45,https://doi.org/10.1007/978-3-540-79035-8_5,,,series/star/BrescianiDE08,2019-03-13,,,61-106,,,,,,Human Haptic Perception and the Design of Haptic-Enhanced Virtual Environments.,db/series/star/star45.html#BrescianiDE08,2008,,,,
71124,Akio Namiki|Atsuo Takanishi|Fumitoshi Matsuno|Haruhisa Kawasaki|Kazuyoshi Wada|Kenji Hashimoto|Naoyuki Kubota|Naoyuki Takesue|Noritaka Sato|Satoshi Tadokoro|Takahiro Endo|Takashi Matsuzawa|Tetsuya Mouri|Tomofumi Fujiwara|Xiao Sun|Xixun Wang|Yang Liu|Yasuaki Konishi|Yuichiro Toda,,Disaster Robotics,,,,,series/star/128,https://doi.org/10.1007/978-3-030-05321-5_7,,,series/star/HashimotoMSFWKSEMKTTWMKNLTT19,2019-01-25,,,327-397,,,,,,WAREC-1 - A Four-Limbed Robot with Advanced Locomotion and Manipulation Capabilities.,db/series/star/star128.html#HashimotoMSFWKSEMKTTWMKNLTT19,2019,,,,
71126,Chris May|Ciro Natale|Claudio Melchiorri|Gabriele Vassura|Gianluca Palli|Giovanni Berselli|Giuseppe De Maria|Salvatore Pirozzi,0000-0001-9457-4643|0000-0003-0093-3006,Advanced Bimanual Manipulation,,,,,series/star/2012-80,https://doi.org/10.1007/978-3-642-29041-1_4,,,series/star/PalliMVBPNMM12,2017-06-09,,,173-218,,,,,,Innovative Technologies for the Next Generation of Robotic Hands.,db/series/star/star80.html#PalliMVBPNMM12,2012,,,,
71127,Michael De Gregorio|Veronica J. Santos,,The Human Hand as an Inspiration for Robot Hand Development,,,,,series/star/2014-95,https://doi.org/10.1007/978-3-319-03017-3_8,,,series/star/GregorioS14,2017-05-16,,,159-188,,,,,,Human Grip Responses to Perturbations of Objects During Precision Grip.,db/series/star/star95.html#GregorioS14,2014,,,,
71128,Bernhard Nebel|Michael Brenner 0001,,Towards Service Robots for Everyday Environments,,,,,series/star/2012-76,https://doi.org/10.1007/978-3-642-25116-0_7,,,series/star/BrennerN12,2018-05-30,,,65-75,,,,,,Proactive Continual Planning - - Deliberately Interleaving Planning and Execution in Dynamic Environments.,db/series/star/star76.html#BrennerN12,2012,,,,
71129,Alexander Wogersien|Hans-Joachim Franke|Jens Güttler|Maren Ramona Kirchhoff|Nenad Pavlovic|Robert Otremba|Stephanus Büttgenbach,,Robotic Systems for Handling and Assembly,,,,,series/star/2011-67,https://doi.org/10.1007/978-3-642-16785-0_25,,,series/star/KirchhoffGWPOFB11,2017-05-16,,,445-459,,,,,,Design and Implementation of New Sensors and Their Integration in Joints.,db/series/star/star67.html#KirchhoffGWPOFB11,2011,,,,
71130,Alberto Finzi|Daniel Sidobre|Ernesto Burattini|Jim Mainprice|Mariacarla Staffa|Silvia Rossi|Xavier Broquère,0000-0001-7656-8370|0000-0002-3379-1756,Advanced Bimanual Manipulation,,,,,series/star/2012-80,https://doi.org/10.1007/978-3-642-29041-1_3,,,series/star/SidobreBMBFRS12,2018-11-02,,,123-172,,,,,,Human-Robot Interaction.,db/series/star/star80.html#SidobreBMBFRS12,2012,,,,
71131,Alan Wing|Dominique Chapuis|Hannes Bleuler|Nick Roach|Roger Gassert,,The Sense of Touch and its Rendering,,,,,series/star/2008-45,https://doi.org/10.1007/978-3-540-79035-8_6,,,series/star/GassertCRWB08,2019-03-13,,,109-129,,,,,,2-DOF fMRI-Compatible Haptic Interface for Bimanual Motor Tasks with Grip/Load Force Measurement.,db/series/star/star45.html#GassertCRWB08,2008,,,,
71132,Annika Raatz|Carlos Cezar Bier|Franz Dietrich|Ingo T. Pietsch|Jochen Maaß|Jürgen Hesselbach,,Robotic Systems for Handling and Assembly,,,,,series/star/2011-67,https://doi.org/10.1007/978-3-642-16785-0_5,,,series/star/DietrichMBPRH11,2017-05-16,,,77-92,,,,,,Detection and Avoidance of Singularities in Parallel Kinematic Machines.,db/series/star/star67.html#DietrichMBPRH11,2011,,,,
71134,Jürgen Hesselbach|Mathias Krefft|Matthias Frindt,,Robotic Systems for Handling and Assembly,,,,,series/star/2011-67,https://doi.org/10.1007/978-3-642-16785-0_2,,,series/star/FrindtKH11,2017-05-16,,,17-37,,,,,,Structure and Type Synthesis of Parallel Manipulators.,db/series/star/star67.html#FrindtKH11,2011,,,,
71135,Alberto Rodriguez|Alicia Casals|Josep Amat|Manel Frigola,,Advances in Telerobotics,,,,,series/star/2007-31,https://doi.org/10.1007/978-3-540-71364-7_9,,,series/star/FrigolaRAC07,2017-05-16,,,121-137,,,,,,Computer Vision Body Modeling for Gesture Based Teleoperation.,db/series/star/star31.html#FrigolaRAC07,2007,,,,
71136,Joshua R. Smith|Ling Xu|Peter D. Brook|Ravi Balasubramanian|Yoky Matsuoka,,The Human Hand as an Inspiration for Robot Hand Development,,,,,series/star/2014-95,https://doi.org/10.1007/978-3-319-03017-3_22,,,series/star/BalasubramanianXBSM14,2017-05-16,,,477-500,,,,,,Physical Human Interactive Guidance: Identifying Grasping Principles from Human-Planned Grasps.,db/series/star/star95.html#BalasubramanianXBSM14,2014,,,,
71137,Alan M. Wing|Andrew S. Wimperis|R. Martyn Bracewell,,The Sense of Touch and its Rendering,,,,,series/star/2008-45,https://doi.org/10.1007/978-3-540-79035-8_3,,,series/star/BracewellWW08,2019-03-13,,,25-37,,,,,,Brain Mechanisms of Haptic Perception.,db/series/star/star45.html#BracewellWW08,2008,,,,
71139,Hanspeter A. Mallot|Sabine Gillner,,Robotics and Cognitive Approaches to Spatial Mapping,,,,,series/star/2008-38,https://doi.org/10.1007/978-3-540-75388-9_11,,,series/star/GillnerM08,2017-05-16,,,181-201,,,,,,These Maps Are Made for Walking - Task Hierarchy of Spatial Cognition.,db/series/star/star38.html#GillnerM08,2008,,,,
71140,Gabriele Röger|Patrick Eyerich|Robert Mattmüller,,Towards Service Robots for Everyday Environments,,,,,series/star/2012-76,https://doi.org/10.1007/978-3-642-25116-0_6,,,series/star/EyerichMR12,2017-05-16,,,49-64,,,,,,Using the Context-Enhanced Additive Heuristic for Temporal and Numeric Planning.,db/series/star/star76.html#EyerichMR12,2012,,,,
71141,John Ulmen|Mark R. Cutkosky,,The Human Hand as an Inspiration for Robot Hand Development,,,,,series/star/2014-95,https://doi.org/10.1007/978-3-319-03017-3_18,,,series/star/CutkoskyU14,2017-05-16,,,389-403,,,,,,Dynamic Tactile Sensing.,db/series/star/star95.html#CutkoskyU14,2014,,,,
71143,Abderrahmane Kheddar|Ee Sian Neo|Kazuhito Yokoi|Riichiro Tadakuma,,Advances in Telerobotics,,,,,series/star/2007-31,https://doi.org/10.1007/978-3-540-71364-7_10,,,series/star/KheddarNTY07,2017-05-16,,,139-159,,,,,,Enhanced Teleoperation Through Virtual Reality Techniques.,db/series/star/star31.html#KheddarNTY07,2007,,,,
71145,Bastian Steder|Giorgio Grisetti|Michael Ruhnke|Wolfram Burgard,,Towards Service Robots for Everyday Environments,,,,,series/star/2012-76,https://doi.org/10.1007/978-3-642-25116-0_19,,,series/star/RuhnkeSGB12,2017-05-16,,,281-300,,,,,,3D Environment Modeling Based on Surface Primitives.,db/series/star/star76.html#RuhnkeSGB12,2012,,,,
71146,Michael Sinapius|Stephan Algermissen,,Robotic Systems for Handling and Assembly,,,,,series/star/2011-67,https://doi.org/10.1007/978-3-642-16785-0_10,,,series/star/AlgermissenS11,2017-05-16,,,159-174,,,,,,Robust Gain Scheduling for Smart-Structures in Parallel Robots.,db/series/star/star67.html#AlgermissenS11,2011,,,,
71147,Mark W. Spong|Nikhil Chopra,,Advances in Telerobotics,,,,,series/star/2007-31,https://doi.org/10.1007/978-3-540-71364-7_16,,,series/star/ChopraS07,2017-05-16,,,257-270,,,,,,Adaptive Synchronization of Bilateral Teleoperators with Time Delay.,db/series/star/star31.html#ChopraS07,2007,,,,
71149,Morio Yoshida|Suguru Arimoto,,The Human Hand as an Inspiration for Robot Hand Development,,,,,series/star/2014-95,https://doi.org/10.1007/978-3-319-03017-3_15,,,series/star/ArimotoY14,2017-05-16,,,315-344,,,,,,Control for Multi-Finger Hands.,db/series/star/star95.html#ArimotoY14,2014,,,,
71151,Helge J. Ritter|Robert Haschke,,Towards Service Robots for Everyday Environments,,,,,series/star/2012-76,https://doi.org/10.1007/978-3-642-25116-0_30,,,series/star/HaschkeR12,2017-05-16,,,443-444,,,,,,Editorial.,db/series/star/star76.html#HaschkeR12,2012,,,,
71152,Ingo Lütkebohle|Sven Wachsmuth,,Towards Service Robots for Everyday Environments,,,,,series/star/2012-76,https://doi.org/10.1007/978-3-642-25116-0_32,,,series/star/LutkebohleW12a,2017-05-16,,,457-470,,,,,,Task-Based Mixed-Initiative Coordination.,db/series/star/star76.html#LutkebohleW12a,2012,,,,
71153,Christian Cipriani|Marco Controzzi|Maria Chiara Carrozza,0000-0003-2135-0707,The Human Hand as an Inspiration for Robot Hand Development,,,,,series/star/2014-95,https://doi.org/10.1007/978-3-319-03017-3_11,,,series/star/ControzziCC14,2017-06-09,,,219-246,,,,,,Design of Artificial Hands: A Review.,db/series/star/star95.html#ControzziCC14,2014,,,,
71154,Lynette A. Jones,,The Human Hand as an Inspiration for Robot Hand Development,,,,,series/star/2014-95,https://doi.org/10.1007/978-3-319-03017-3_5,,,series/star/Jones14,2017-05-16,,,99-122,,,,,,The Control and Perception of Finger Forces.,db/series/star/star95.html#Jones14,2014,,,,
71155,Bernd Finkemeyer|Friedrich M. Wahl|Torsten Kröger,,Robotic Systems for Handling and Assembly,,,,,series/star/2011-67,https://doi.org/10.1007/978-3-642-16785-0_12,,,series/star/FinkemeyerKW11,2017-05-16,,,193-212,,,,,,A Middleware for High-Speed Distributed Real-Time Robotic Applications.,db/series/star/star67.html#FinkemeyerKW11,2011,,,,
71157,Detlef Reintsema|Gerd Hirzinger|Klaus Landzettel,,Advances in Telerobotics,,,,,series/star/2007-31,https://doi.org/10.1007/978-3-540-71364-7_20,,,series/star/ReintsemaLH07,2017-05-16,,,323-345,,,,,,DLR's Advanced Telerobotic Concepts and Experiments for On-Orbit Servicing.,db/series/star/star31.html#ReintsemaLH07,2007,,,,
71158,Abdelghani Chibani|Antonis Bikakis|Lyazid Sabri|Naouel Ayari|Sofiane Bouznad|Theodore Patkos|Yacine Amirat,,Intelligent Assistive Robots,,,,,series/star/2015-106,https://doi.org/10.1007/978-3-319-12922-8_11,,,series/star/ChibaniBPABAS15,2017-05-16,,,297-316,,,,,,Using Cognitive Ubiquitous Robots for Assisting Dependent People in Smart Spaces.,db/series/star/star106.html#ChibaniBPABAS15,2015,,,,
71159,Helge J. Ritter|Matthias Schöpfer|Michael Pardowitz|Robert Haschke,,Towards Service Robots for Everyday Environments,,,,,series/star/2012-76,https://doi.org/10.1007/978-3-642-25116-0_28,,,series/star/SchopferPHR12,2017-05-16,,,417-430,,,,,,Identifying Relevant Tactile Features for Object Identification.,db/series/star/star76.html#SchopferPHR12,2012,,,,
71160,Jesse T. Baker|Margaret E. Jefferies|Wengrong Weng,,Robotics and Cognitive Approaches to Spatial Mapping,,,,,series/star/2008-38,https://doi.org/10.1007/978-3-540-75388-9_16,,,series/star/JefferiesBW08,2017-05-16,,,265-279,,,,,,Robot Cognitive Mapping - A Role for a Global Metric Map in a Cognitive Mapping Process.,db/series/star/star38.html#JefferiesBW08,2008,,,,
71161,Ankur Kapoor|Ming Li|Russell H. Taylor,,Advances in Telerobotics,,,,,series/star/2007-31,https://doi.org/10.1007/978-3-540-71364-7_23,,,series/star/LiKT07,2017-05-16,,,381-401,,,,,,Telerobotic Control by Virtual Fixtures for Surgical Applications.,db/series/star/star31.html#LiKT07,2007,,,,
71162,Michael Brauckmann|Michael Dose|Sebastian Hommel|Uwe Handmann,,Towards Service Robots for Everyday Environments,,,,,series/star/2012-76,https://doi.org/10.1007/978-3-642-25116-0_17,,,series/star/HandmannHBD12,2017-05-16,,,227-234,,,,,,Face Detection and Person Identification on Mobile Platforms.,db/series/star/star76.html#HandmannHBD12,2012,,,,
71163,Britta Wrede|Julia Peltason,,Towards Service Robots for Everyday Environments,,,,,series/star/2012-76,https://doi.org/10.1007/978-3-642-25116-0_33,,,series/star/PeltasonW12,2017-05-16,,,471-482,,,,,,Structuring Human-Robot-Interaction in Tutoring Scenarios.,db/series/star/star76.html#PeltasonW12,2012,,,,
71164,Margaret E. Jefferies|Wai-Kiang Yeap,,Robotics and Cognitive Approaches to Spatial Mapping,,,,,series/star/2008-38,https://doi.org/10.1007/978-3-540-75388-9_1,,,series/star/JefferiesY08,2017-05-16,,,1-5,,,,,,Robot and Cognitive Approaches to Spatial Mapping.,db/series/star/star38.html#JefferiesY08,2008,,,,
71165,Annika Raatz|Jürgen Hesselbach|Philipp Last,,Robotic Systems for Handling and Assembly,,,,,series/star/2011-67,https://doi.org/10.1007/978-3-642-16785-0_6,,,series/star/LastRH11,2017-05-16,,,93-106,,,,,,Calibration of Parallel Kinematic Structures - Overview, Classification and Comparison.,db/series/star/star67.html#LastRH11,,,,
71166,Bernhard Nebel|Christian Dornhege|Michael Brenner 0001|Patrick Eyerich|Sebastian Trüg|Thomas Keller 0001,,Towards Service Robots for Everyday Environments,,,,,series/star/2012-76,https://doi.org/10.1007/978-3-642-25116-0_9,,,series/star/DornhegeE0TBN12,2018-05-30,,,99-115,,,,,,Semantic Attachments for Domain-Independent Planning Systems.,db/series/star/star76.html#DornhegeE0TBN12,2012,,,,
71167,Francisco J. Valero Cuevas|Jason J. Kutch|Joshua M. Inouye,,The Human Hand as an Inspiration for Robot Hand Development,,,,,series/star/2014-95,https://doi.org/10.1007/978-3-319-03017-3_12,,,series/star/InouyeKC14,2017-05-16,,,247-266,,,,,,Optimizing the Topology of Tendon-Driven Fingers: Rationale, Predictions and Implementation.,db/series/star/star95.html#InouyeKC14,,,,
71168,Hao Liu 0016|Hiroshi G. Okuno|Hiroshi Tokutake|Kazuhiro Nakadai|Kenzo Nonami|Kohei Yamaguchi|Koichi Yonezawa|Kotaro Hoshiba|Makoto Kumon|Ryusuke Noda|Satoshi Suzuki|Satoshi Tadokoro|Shigeru Sunada|Takeshi Takaki|Toshiyuki Nakata|Yasutada Tanabe,,Disaster Robotics,,,,,series/star/128,https://doi.org/10.1007/978-3-030-05321-5_3,,,series/star/NonamiHNKOTYTSYSTNNLT19,2019-01-26,,,77-142,,,,,,Recent R&D Technologies and Future Prospective of Flying Robot in Tough Robotics Challenge.,db/series/star/star128.html#NonamiHNKOTYTSYSTNNLT19,2019,,,,
71169,Christian Freksa|Diedrich Wolter|Longin Jan Latecki,,Robotics and Cognitive Approaches to Spatial Mapping,,,,,series/star/2008-38,https://doi.org/10.1007/978-3-540-75388-9_7,,,series/star/WolterFL08,2017-05-16,,,105-134,,,,,,Towards a Generalization of Self-localization.,db/series/star/star38.html#WolterFL08,2008,,,,
71171,Lillian Y. Chang|Nancy S. Pollard,0000-0001-6464-839X,The Human Hand as an Inspiration for Robot Hand Development,,,,,series/star/2014-95,https://doi.org/10.1007/978-3-319-03017-3_23,,,series/star/ChangP14,2017-06-09,,,501-530,,,,,,Pre-grasp Interaction for Object Acquisition in Difficult Tasks.,db/series/star/star95.html#ChangP14,2014,,,,
71172,Christian Plagemann|Jürgen Sturm|Wolfram Burgard,,Towards Service Robots for Everyday Environments,,,,,series/star/2012-76,https://doi.org/10.1007/978-3-642-25116-0_12,,,series/star/SturmPB12,2017-05-16,,,131-161,,,,,,Body Schema Learning.,db/series/star/star76.html#SturmPB12,2012,,,,
