69871,Hongxue Wang|Vijay Varadharajan|Yan Zhang 0003,,E-Commerce Security and Privacy,,,,,series/ais/2,https://doi.org/10.1007/978-1-4615-1467-1_7,,,series/ais/WangVZ01,2018-03-07,,,113-131,,,,,,A New Approach to Reasoning About Accountability in Cryptographic Protocols for E-Commerce.,db/series/ais/ais2.html#WangVZ01,2001,,,
69872,Yan Yufik,,Cybersecurity Systems for Human Cognition Augmentation,,,,,series/ais/61,https://doi.org/10.1007/978-3-319-10374-7_1,,,series/ais/Yufik14a,2017-05-16,,,1-18,,,,,,Situational Awareness, Sensemaking, and Situation Understanding in Cyber Warfare.,,,
69873,Gunter Bitz|Julien Vayssière|Ulrich Flegel,,Insider Threats in Cyber Security,,,,,series/ais/49,https://doi.org/10.1007/978-1-4419-7133-3_4,,,series/ais/FlegelVB10,2017-05-16,,,73-84,,,,,,A State of the Art Survey of Fraud Detection Technology.,db/series/ais/ais49.html#FlegelVB10,2010,,,
69874,Simon Y. Berkovich,,Network Science and Cybersecurity,,,,,series/ais/55,https://doi.org/10.1007/978-1-4614-7597-2_12,,,series/ais/Berkovich14,2017-05-16,,,189-203,,,,,,Formation of Artificial and Natural Intelligence in Big Data Environment.,db/series/ais/ais55.html#Berkovich14,2014,,,
69875,Eduardo B. Fernández,,Security and Dependability for Ambient Intelligence,,,,,series/ais/45,https://doi.org/10.1007/978-0-387-88775-3_3,,,series/ais/Fernandez09,2017-05-16,,,37-46,,,,,,Security Patterns and A Methodology to Apply them.,db/series/ais/ais45.html#Fernandez09,2009,,,
69876,Azzedine Benameur|Panagiotis Rizomiliotis|Smriti Kumar Sinha|Spyros Kokolakis,,Security and Dependability for Ambient Intelligence,,,,,series/ais/45,https://doi.org/10.1007/978-0-387-88775-3_6,,,series/ais/KokolakisRBS09,2017-05-16,,,97-106,,,,,,Security and Dependability Solutions for Web Services and Workflows.,db/series/ais/ais45.html#KokolakisRBS09,2009,,,
69878,Geoffrey Smith,,Malware Detection,,,,,series/ais/27,https://doi.org/10.1007/978-0-387-44599-1_13,,,series/ais/Smith07,2017-05-16,,,291-307,,,,,,Principles of Secure Information Flow Analysis.,db/series/ais/ais27.html#Smith07,2007,,,
69879,Christopher G. Healey|Lihua Hao|Steve E. Hutchinson,,Cyber Defense and Situational Awareness,,,,,series/ais/62,https://doi.org/10.1007/978-3-319-11391-3_8,,,series/ais/HealeyHH14,2017-05-16,,,145-165,,,,,,Visualizations and Analysts.,db/series/ais/ais62.html#HealeyHH14,2014,,,
69881,Antonio Picariello|Cristian Molinaro|Fabio Persia|Giancarlo Sperlì|Massimiliano Albanese|Robert F. Erbacher|Sushil Jajodia|V. S. Subrahmanian,0000-0002-2675-5810|0000-0003-4103-1084|0000-0003-4804-1007,Network Science and Cybersecurity,,,,,series/ais/55,https://doi.org/10.1007/978-1-4614-7597-2_3,,,series/ais/AlbaneseEJMPPSS14,2017-06-09,,,39-62,,,,,,Recognizing Unexplained Behavior in Network Traffic.,db/series/ais/ais55.html#AlbaneseEJMPPSS14,2014,,,
69883,Elizabeth Stinson|John C. Mitchell,,Botnet Detection,,,,,series/ais/36,https://doi.org/10.1007/978-0-387-68768-1_3,,,series/ais/StinsonM08,2017-05-16,,,45-64,,,,,,Characterizing Bots' Remote Control Behavior.,db/series/ais/ais36.html#StinsonM08,2008,,,
69884,Gimena Pujol|Sigrid Gürgens,,Security and Dependability for Ambient Intelligence,,,,,series/ais/45,https://doi.org/10.1007/978-0-387-88775-3_4,,,series/ais/GurgensP09,2017-05-16,,,49-67,,,,,,Specification of Security and Dependability Properties.,db/series/ais/ais45.html#GurgensP09,2009,,,
69885,Charles P. Pfleeger,,Insider Attack and Cyber Security,,,,,series/ais/39,https://doi.org/10.1007/978-0-387-77322-3_2,,,series/ais/Pfleeger08,2017-05-16,,,5-16,,,,,,Reflections on the Insider Threat.,db/series/ais/ais39.html#Pfleeger08,2008,,,
69886,Corrado Leita|Engin Kirda|Hau-Van Pham|Marc Dacier|Olivier Thonnard,0000-0003-3206-2030,Cyber Situational Awareness,,,,,series/ais/46,https://doi.org/10.1007/978-1-4419-0140-8_6,,,series/ais/DacierLTPK10,2018-11-02,,,103-136,,,,,,Assessing Cybercrime Through the Eyes of the WOMBAT.,db/series/ais/ais46.html#DacierLTPK10,2010,,,
69888,Christopher Kruegel,,Malware Detection,,,,,series/ais/27,https://doi.org/10.1007/978-0-387-44599-1_4,,,series/ais/Kruegel07,2017-05-16,,,63-83,,,,,,Behavioral and Structural Properties of Malicious Code.,db/series/ais/ais27.html#Kruegel07,2007,,,
69890,Loukas Lazos|Radha Poovendran,,Secure Localization and Time Synchronization for Wireless Sensor and Ad Hoc Networks,,,,,series/ais/30,https://doi.org/10.1007/978-0-387-46276-9_8,,,series/ais/LazosP07,2017-05-16,,,185-214,,,,,,Secure Localization for Wireless Sensor Networks using Range-Independent Methods.,db/series/ais/ais30.html#LazosP07,2007,,,
69892,Atle Refsdal|Judith E. Y. Rossebeø|Knut Eilif Husa|Mass Soldal Lund,,Quality of Protection,,,,,series/ais/23,https://doi.org/10.1007/978-0-387-36584-8_9,,,series/ais/RossebeoLHR06,2017-05-16,,,107-118,,,,,,A Conceptual Model for Service Availability.,db/series/ais/ais23.html#RossebeoLHR06,2006,,,
69894,Sushil Jajodia|Ting Yu,,Secure Data Management in Decentralized Systems,,,,,series/ais/33,https://doi.org/10.1007/978-0-387-27696-0_1,,,series/ais/JajodiaY07,2017-05-16,,,3-20,,,,,,Basic Security Concepts.,db/series/ais/ais33.html#JajodiaY07,2007,,,
69896,Azzedine Benameur|Magali Seguran|Paul El Khoury|Smriti Kumar Sinha,,Security and Dependability for Ambient Intelligence,,,,,series/ais/45,https://doi.org/10.1007/978-0-387-88775-3_17,,,series/ais/BenameurKSS09,2017-05-16,,,305-322,,,,,,SERENITY in e-Business and Smart Item Scenarios.,db/series/ais/ais45.html#BenameurKSS09,2009,,,
69898,Stephen Lewis,,Economics of Information Security,,,,,series/ais/12,https://doi.org/10.1007/1-4020-8090-5_4,,,series/ais/Lewis04,2017-05-16,,,53-57,,,,,,How Much is Stronger DRM Worth?,db/series/ais/ais12.html#Lewis04,2004,,,
69899,Ferdinando Cerbone|Mauro Sandrini,,Economics of Information Security,,,,,series/ais/12,https://doi.org/10.1007/1-4020-8090-5_16,,,series/ais/SandriniC04,2017-05-16,,,213-223,,,,,,We Want Security but We Hate It - The Foundations of security technoeconomics in the social worldfrom Control to Surveillance.,db/series/ais/ais12.html#SandriniC04,2004,,,
69900,Chris Yakopcic|Mark R. McLean|Raqibul Hasan|Tarek M. Taha,,Cybersecurity Systems for Human Cognition Augmentation,,,,,series/ais/61,https://doi.org/10.1007/978-3-319-10374-7_10,,,series/ais/TahaHYM14,2017-05-16,,,151-168,,,,,,Low Power Neuromorphic Architectures to Enable Pervasive Deployment of Intrusion Detection Systems.,db/series/ais/ais61.html#TahaHYM14,2014,,,
69901,Badri Nath|Manali Joglekar|Wade Trappe|Yanyong Zhang|Zang Li,,Secure Localization and Time Synchronization for Wireless Sensor and Ad Hoc Networks,,,,,series/ais/30,https://doi.org/10.1007/978-0-387-46276-9_6,,,series/ais/ZhangTLJN07,2017-05-16,,,137-160,,,,,,Robust Wireless Localization: Attacks and Defenses.,db/series/ais/ais30.html#ZhangTLJN07,2007,,,
69902,Deborah A. Frincke|Frank L. Greitzer,,Insider Threats in Cyber Security,,,,,series/ais/49,https://doi.org/10.1007/978-1-4419-7133-3_5,,,series/ais/GreitzerF10,2017-05-16,,,85-113,,,,,,Combining Traditional Cyber Security Audit Data with Psychosocial Data: Towards Predictive Modeling for Insider Threat Mitigation.,db/series/ais/ais49.html#GreitzerF10,2010,,,
69903,Jared Holsopple|Moises Sudit|Shanchieh Jay Yang,,Cyber Defense and Situational Awareness,,,,,series/ais/62,https://doi.org/10.1007/978-3-319-11391-3_11,,,series/ais/HolsoppleSY14,2017-05-16,,,219-238,,,,,,Impact Assessment.,db/series/ais/ais62.html#HolsoppleSY14,2014,,,
69906,Andreas Fuchs|Sigrid Gürgens,,Security and Dependability for Ambient Intelligence,,,,,series/ais/45,https://doi.org/10.1007/978-0-387-88775-3_7,,,series/ais/GurgensF09,2017-05-16,,,107-123,,,,,,Security and Dependability Solutions for Networks and Devices.,db/series/ais/ais45.html#GurgensF09,2009,,,
69907,Andrei Homescu|Michael Franz|Per Larsen|Stefan Brunthaler|Stephen Crane|Todd Jackson,,Moving Target Defense,,,,,series/ais/100,https://doi.org/10.1007/978-1-4614-5416-8_8,,,series/ais/JacksonHCLBF13,2017-05-16,,,151-173,,,,,,Diversifying the Software Stack Using Randomized NOP Insertion.,db/series/ais/ais100.html#JacksonHCLBF13,2013,,,
69908,Daniel Olmedilla|Grigoris Antoniou|Matteo Baldoni|Piero A. Bonatti|Wolfgang Nejdl,,Secure Data Management in Decentralized Systems,,,,,series/ais/33,https://doi.org/10.1007/978-0-387-27696-0_6,,,series/ais/AntoniouBBNO07,2017-05-16,,,169-216,,,,,,Rule-based Policy Specification.,db/series/ais/ais33.html#AntoniouBBNO07,2007,,,
69909,Antonio Maña|Beatriz Gallego-Nicasio Crespo|Daniel Serrano|Keqin Li 0002|Rafael Llarena,0000-0001-5291-6174,Security and Dependability for Ambient Intelligence,,,,,series/ais/45,https://doi.org/10.1007/978-0-387-88775-3_8,,,series/ais/SerranoMLCL09,2017-06-09,,,127-141,,,,,,SERENITY Aware Development of Security and Dependability Solutions.,db/series/ais/ais45.html#SerranoMLCL09,2009,,,
69910,Frank J. Stech|Kristin E. Heckman,,Cyber Warfare,,,,,series/ais/56,https://doi.org/10.1007/978-3-319-14039-1_6,,,series/ais/HeckmanS15,2017-05-16,,,103-140,,,,,,Cyber Counterdeception: How to Detect Denial & Deception (D&D).,db/series/ais/ais56.html#HeckmanS15,2015,,,
69911,Ammara Gul|Stephen D. Wolthusen,,Smart Micro-Grid Systems Security and Privacy,,,,,series/ais/71,https://doi.org/10.1007/978-3-319-91427-5_2,,,series/ais/GulW18,2018-08-29,,,9-28,,,,,,A Review on Attacks and Their Countermeasures in Power System State Estimation.,db/series/ais/ais71.html#GulW18,2018,,,
69912,Gustave W. Anderson,,Cybersecurity Systems for Human Cognition Augmentation,,,,,series/ais/61,https://doi.org/10.1007/978-3-319-10374-7_5,,,series/ais/Anderson14,2017-05-16,,,75-84,,,,,,Trusted Computation Through Biologically Inspired Processes.,db/series/ais/ais61.html#Anderson14,2014,,,
69915,Douglas W. Jones,,Secure Electronic Voting,,,,,series/ais/7,https://doi.org/10.1007/978-1-4615-0239-5_1,,,series/ais/Jones03,2017-05-16,,,3-16,,,,,,The Evaluation of Voting Technology.,db/series/ais/ais7.html#Jones03,2003,,,
69916,Alessandro Oltramari|Christian Lebiere|Cleotilde Gonzalez|Noam Ben-Asher,,Cyber Defense and Situational Awareness,,,,,series/ais/62,https://doi.org/10.1007/978-3-319-11391-3_6,,,series/ais/GonzalezBOL14,2017-05-16,,,93-117,,,,,,Cognition and Technology.,db/series/ais/ais62.html#GonzalezBOL14,2014,,,
69917,Terry Bearly|Vijay Kumar,,Secure Data Management in Decentralized Systems,,,,,series/ais/33,https://doi.org/10.1007/978-0-387-27696-0_8,,,series/ais/BearlyK07,2017-05-16,,,259-287,,,,,,Building Trust and Security in Peer-to-Peer Systems.,db/series/ais/ais33.html#BearlyK07,2007,,,
69918,Nicholas Weaver|Stuart Staniford|Vern Paxson,,Malware Detection,,,,,series/ais/27,https://doi.org/10.1007/978-0-387-44599-1_6,,,series/ais/WeaverSP07,2017-05-16,,,113-145,,,,,,Very Fast Containment of Scanning Worms, Revisited.,db/series/ais/ais27.html#WeaverSP07,,,
69919,Dimitris Gritzalis|Gerald Quirchmayr|Lilian Mitrou|Sokratis K. Katsikas,,Secure Electronic Voting,,,,,series/ais/7,https://doi.org/10.1007/978-1-4615-0239-5_4,,,series/ais/MitrouGKQ03,2017-05-16,,,43-60,,,,,,Electronic Voting: Constitutional and Legal Requirements, and Their Technical Implications.,db/series/ais/ais7.html#MitrouGKQ03,,,
69920,Adrian Perrig|Arvind Seshadri|Jason Franklin|Jonathan M. McCune|Leendert van Doorn|Mark Luk,,Botnet Detection,,,,,series/ais/36,https://doi.org/10.1007/978-0-387-68768-1_5,,,series/ais/FranklinLMSPD08,2017-05-16,,,89-116,,,,,,Towards Sound Detection of Virtual Machines.,db/series/ais/ais36.html#FranklinLMSPD08,2008,,,
69921,Andrey V. Savkin|Nirupama Bulusu|Pubudu N. Pathirana|Sanjay K. Jha|Thanh Dang,,Secure Localization and Time Synchronization for Wireless Sensor and Ad Hoc Networks,,,,,series/ais/30,https://doi.org/10.1007/978-0-387-46276-9_4,,,series/ais/PathiranaBSJD07,2017-10-06,,,83-103,,,,,,Node Localization Using Mobile Robots in Delay-Tolerant Sensor Networks.,db/series/ais/ais30.html#PathiranaBSJD07,2007,,,
69923,Giovanni Vigna,,Malware Detection,,,,,series/ais/27,https://doi.org/10.1007/978-0-387-44599-1_2,,,series/ais/Vigna07,2017-05-16,,,19-41,,,,,,Static Disassembly and Code Analysis.,db/series/ais/ais27.html#Vigna07,2007,,,
69924,Alessandro Acquisti|Jens Grossklags,,Economics of Information Security,,,,,series/ais/12,https://doi.org/10.1007/1-4020-8090-5_13|https://www.wikidata.org/entity/Q56444203,,,series/ais/AcquistiG04,2018-11-14,,,165-178,,,,,,Privacy Attitudes and Privacy Behavior - Losses, Gains, and Hyperbolic Discounting.,,,
69925,Ira S. Moskowitz|Napoleon C. Paxton|Paul Hyden|Stephen Russell 0001,,Cyber Warfare,,,,,series/ais/56,https://doi.org/10.1007/978-3-319-14039-1_12,,,series/ais/PaxtonRMH15,2018-03-28,,,237-263,,,,,,A Survey of Community Detection Algorithms Based On Analysis-Intent.,db/series/ais/ais56.html#PaxtonRMH15,2015,,,
69926,Alessandro Acquisti,,Economics of Information Security,,,,,series/ais/12,https://doi.org/10.1007/1-4020-8090-5_14,,,series/ais/Acquisti04,2017-05-16,,,179-186,,,,,,Privacy and Security of Personal Information - Economic Incentives and Technological Solutions.,db/series/ais/ais12.html#Acquisti04,2004,,,
69927,Paul Barford|Vinod Yegneswaran,,Malware Detection,,,,,series/ais/27,https://doi.org/10.1007/978-0-387-44599-1_8,,,series/ais/BarfordY07,2017-05-16,,,171-191,,,,,,An Inside Look at Botnets.,db/series/ais/ais27.html#BarfordY07,2007,,,
69928,Douglas C. Sicker|Tom D. Lookabaugh,,Economics of Information Security,,,,,series/ais/12,https://doi.org/10.1007/1-4020-8090-5_17,,,series/ais/LookabaughS04,2017-05-16,,,225-246,,,,,,Security and Lock-In.,db/series/ais/ais12.html#LookabaughS04,2004,,,
69931,Malek Ben Salem|Salvatore J. Stolfo|Shlomo Hershkop,,Insider Attack and Cyber Security,,,,,series/ais/39,https://doi.org/10.1007/978-0-387-77322-3_5,,,series/ais/SalemHS08,2017-05-16,,,69-90,,,,,,A Survey of Insider Attack Detection Research.,db/series/ais/ais39.html#SalemHS08,2008,,,
69932,Bhaskar Krishnamachari|Kiran Yedavalli,,Secure Localization and Time Synchronization for Wireless Sensor and Ad Hoc Networks,,,,,series/ais/30,https://doi.org/10.1007/978-0-387-46276-9_10,,,series/ais/KrishnamachariY07,2017-05-16,,,237-247,,,,,,Secure Sequence-based Localization for Wireless Networks.,db/series/ais/ais30.html#KrishnamachariY07,2007,,,
69933,Martin C. Rinard,,Moving Target Defense,,,,,series/ais/54,https://doi.org/10.1007/978-1-4614-0977-9_6,,,series/ais/Rinard11,2017-05-16,,,109-115,,,,,,Manipulating Program Functionality to Eliminate Security Vulnerabilities.,db/series/ais/ais54.html#Rinard11,2011,,,
69934,Mani B. Srivastava|Saurabh Ganeriwal|Simon Han|Srdjan Capkun,,Secure Localization and Time Synchronization for Wireless Sensor and Ad Hoc Networks,,,,,series/ais/30,https://doi.org/10.1007/978-0-387-46276-9_16,,,series/ais/CapkunGHS07,2017-05-16,,,369-389,,,,,,Securing Timing Synchronization in Sensor Networks.,db/series/ais/ais30.html#CapkunGHS07,2007,,,
69935,Antonio Maña|Antonio Muñoz|Laura García|Álvaro Armenteros,0000-0001-5291-6174,Security and Dependability for Ambient Intelligence,,,,,series/ais/45,https://doi.org/10.1007/978-0-387-88775-3_18,,,series/ais/ArmenterosGMM09,2017-06-09,,,323-342,,,,,,Realising the Potential of Serenity in Emerging AmI Ecosystems: Implications and Challenges.,db/series/ais/ais45.html#ArmenterosGMM09,2009,,,
69937,Ernesto Damiani|Marco Viviani|Pierangela Samarati|Sabrina De Capitani di Vimercati|Sara Foresti,,Quality of Protection,,,,,series/ais/23,https://doi.org/10.1007/978-0-387-36584-8_15,,,series/ais/DamianiVFSV06,2017-05-16,,,185-195,,,,,,Measuring Inference Exposure in Outsourced Encrypted Databases.,db/series/ais/ais23.html#DamianiVFSV06,2006,,,
69938,Guobin Xu|Linqiang Ge|Wei Yu 0002|Xinwen Fu,,Cybersecurity Systems for Human Cognition Augmentation,,,,,series/ais/61,https://doi.org/10.1007/978-3-319-10374-7_7,,,series/ais/YuGXF14,2017-05-16,,,99-117,,,,,,Towards Neural Network Based Malware Detection on Android Mobile Devices.,db/series/ais/ais61.html#YuGXF14,2014,,,
69939,Rami Puzis|Yuval Elovici,,Cyber Warfare,,,,,series/ais/56,https://doi.org/10.1007/978-3-319-14039-1_11,,,series/ais/PuzisE15,2017-05-16,,,221-235,,,,,,Active Discovery of Hidden Profiles in Social Networks Using Malware.,db/series/ais/ais56.html#PuzisE15,2015,,,
69940,Antonio Maña|Beatriz Gallego-Nicasio Crespo|Daniel Serrano|Keqin Li 0002|Rafael Llarena,0000-0001-5291-6174,Security and Dependability for Ambient Intelligence,,,,,series/ais/45,https://doi.org/10.1007/978-0-387-88775-3_10,,,series/ais/SerranoMLCL09a,2017-06-09,,,165-179,,,,,,SERENITY Aware System Development Process.,db/series/ais/ais45.html#SerranoMLCL09a,2009,,,
69941,Jeannette M. Wing|Pratyusa K. Manadhata,,Moving Target Defense,,,,,series/ais/54,https://doi.org/10.1007/978-1-4614-0977-9_1,,,series/ais/ManadhataW11,2017-05-16,,,1-28,,,,,,A Formal Model for a System's Attack Surface.,db/series/ais/ais54.html#ManadhataW11,2011,,,
69942,Bryant T. Wysocki|Dhireesha Kudithipudi|Ganesh Khedkar|Garrett S. Rose|Lok-Kwong Yan|Nathan R. McDonald,0000-0003-3070-4087,Network Science and Cybersecurity,,,,,series/ais/55,https://doi.org/10.1007/978-1-4614-7597-2_7|https://www.wikidata.org/entity/Q56931606,,,series/ais/RoseKKMWY14,2018-11-14,,,105-123,,,,,,Nanoelectronics and Hardware Security.,db/series/ais/ais55.html#RoseKKMWY14,2014,,,
69944,Anh Nguyen-Tuong|David Evans 0001|John C. Knight,,Moving Target Defense,,,,,series/ais/54,https://doi.org/10.1007/978-1-4614-0977-9_2,,,series/ais/EvansNK11,2018-03-13,,,29-48,,,,,,Effectiveness of Moving Target Defenses.,db/series/ais/ais54.html#EvansNK11,2011,,,
69946,Alexander Kott|Cliff Wang|Robert F. Erbacher,,Cyber Defense and Situational Awareness,,,,,series/ais/62,https://doi.org/10.1007/978-3-319-11391-3_15,,,series/ais/KottWE14a,2017-05-16,,,323-328,,,,,,Concluding Thoughts.,db/series/ais/ais62.html#KottWE14a,2014,,,
69947,Meng Yu|Peng Liu 0005|Sushil Jajodia|Wanyu Zang,,Secure Data Management in Decentralized Systems,,,,,series/ais/33,https://doi.org/10.1007/978-0-387-27696-0_3,,,series/ais/YuLZJ07,2017-05-16,,,59-94,,,,,,Trusted Recovery.,db/series/ais/ais33.html#YuLZJ07,2007,,,
69948,Iliano Cervesato,,Quality of Protection,,,,,series/ais/23,https://doi.org/10.1007/978-0-387-36584-8_11,,,series/ais/Cervesato06,2017-05-16,,,131-143,,,,,,Towards a Notion of Quantitative Security Analysis.,db/series/ais/ais23.html#Cervesato06,2006,,,
69949,Mihai Christodorescu|Shai Rubin,,Malware Detection,,,,,series/ais/27,https://doi.org/10.1007/978-0-387-44599-1_9,,,series/ais/ChristodorescuR07,2017-05-16,,,193-209,,,,,,Can Cooperative Intrusion Detectors Challenge the Base-Rate Fallacy?,db/series/ais/ais27.html#ChristodorescuR07,2007,,,
69950,Steve Hutchinson,,Network Science and Cybersecurity,,,,,series/ais/55,https://doi.org/10.1007/978-1-4614-7597-2_14,,,series/ais/Hutchinson14,2017-05-16,,,221-237,,,,,,Semantic Features from Web-Traffic Streams.,db/series/ais/ais55.html#Hutchinson14,2014,,,
69951,Alessandra Tedeschi|Carlo Riccucci|Massimo Felici|Valentino Meduri,,Security and Dependability for Ambient Intelligence,,,,,series/ais/45,https://doi.org/10.1007/978-0-387-88775-3_20,,,series/ais/FeliciMTR09,2017-05-16,,,359-378,,,,,,SERENITY in Air Traffic Management.,db/series/ais/ais45.html#FeliciMTR09,2009,,,
69953,C. Wang|Dawn Song|George P. Tadda|Jason H. Li|John Yen|Jonathon T. Giffin|Laura Strater|Marc Dacier|Matt Fredrikson|Paul Barford|Peng Liu 0005|Peng Ning|Somesh Jha|Sushil Jajodia|Thomas G. Dietterich|Vipin Swarup|Xinming Ou,0000-0003-3206-2030,Cyber Situational Awareness,,,,,series/ais/46,https://doi.org/10.1007/978-1-4419-0140-8_1|https://www.wikidata.org/entity/Q57441256,,,series/ais/BarfordDDFGJJLLNOSSSTWY10,2018-11-14,,,3-13,,,,,,Cyber SA: Situational Awareness for Cyber Defense.,db/series/ais/ais46.html#BarfordDDFGJJLLNOSSSTWY10,2010,,,
69954,Dogan Kesdogan|Lexi Pimenidis|Tobias Kölsch,,Quality of Protection,,,,,series/ais/23,https://doi.org/10.1007/978-0-387-36584-8_13,,,series/ais/KesdoganPK06,2017-05-16,,,159-171,,,,,,Intersection Attacks on Web-Mixes: Bringing the Theory into Praxis.,db/series/ais/ais23.html#KesdoganPK06,2006,,,
